RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Stevenson,Jamie,Ochil Hill Runners,M13,0:12:34
2,Ryan,Tom,City of Edinburgh,M13,0:13:05
3,Stokoe,Deborah,Westerlands CCC,F13,0:13:21
4,Stevenson,Ben,Ochil Hill Runners,M11,0:13:45
5,Aitken,Evie,Carnethy Hill Running Club,F11,0:14:41
6,Shepherd,Duncan,Carnethy Hill Running Club,M10,0:15:38
7,Reid,Fraser,Westerlands CCC,M10,0:16:48
8,Stokoe,Jennifer,Westerlands CCC,F9,0:18:32
9,Rogers,Helen,Westerlands CCC,F9,0:18:33
10,Cotton,Andrew,Lothian,M11,0:19:10
